Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－体外震波碎石,7204,310110,控江路1665号新华医院5号楼1层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－DSA,7204,310110,控江路1665号新华医院5号楼2层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－静脉肾盂造影,7204,310110,控江路1665号新华医院5号楼2层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－心电图,7204,310110,控江路1665号新华医院5号楼4层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－放射科,7204,310110,控江路1665号新华医院5号楼1／2层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－核磁共振,7204,310110,控江路1665号新华医院5号楼1层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－钼靶摄片,7204,310110,控江路1665号新华医院5号楼2层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－聚焦超声刀,7204,310110,控江路1665号新华医院5号楼6层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－肌电图,7204,310110,控江路1665号新华医院5号楼4层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－脑电图,7204,310110,控江路1665号新华医院5号楼4层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－核医学科,7204,310110,控江路1665号新华医院5号楼6层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－检验科,7204,310110,控江路1665号新华医院5号楼3层
"[[121.51409561999995, 31.27591795500002]]",3,新华医院－超声科,7204,310110,控江路1665号新华医院5号楼5层
"[[121.51442537999998, 31.27593825000001]]",3,新华医院－中医科病房,7204,310110,控江路1665号新华医院7号楼4楼
"[[121.51442537999998, 31.27593825000001]]",3,新华医院－肿瘤放疗计划室,7204,310110,控江路1665号新华医院7号楼1楼
"[[121.51442537999998, 31.27593825000001]]",3,新华医院－康复医学科,7204,310110,控江路1665号新华医院7号楼2～3楼
"[[121.51146744000002, 31.276175625000022]]",3,新华医院－康复医学科,7204,310110,控江路1669－1
"[[121.51149750000002, 31.27618561500005]]",3,新华眼科斜视弱视小儿眼科病视光门诊,7204,310110,控江路1669号
"[[121.51149750000002, 31.27618561500005]]",3,新华医院－准分子激光治疗部,7204,310110,控江路1669－1号2楼
"[[121.51153745999994, 31.27619564999999]]",3,新华医院眼科视光部,7204,310110,控江路1669号
"[[121.51153745999994, 31.27619564999999]]",3,新华眼科准分子激光治疗近视门诊,7204,310110,控江路1669号
"[[121.51431557999996, 31.276198080000015]]",3,新华医院－放疗楼,7204,310110,控江路1665号新华医院7号楼
"[[121.51431557999996, 31.276198080000015]]",3,新华医院－放疗科,7204,310110,控江路1665号新华医院7号楼
"[[121.5135261, 31.27622737500004]]",3,新华医院－儿童与青少年保健科,7204,310110,控江路1665号新华医院2号楼3楼
"[[121.5135261, 31.27622737500004]]",3,新华医院－儿童康复门诊,7204,310110,控江路1665号新华医院2号楼3楼
"[[121.5135261, 31.27622737500004]]",3,新华医院－儿外儿骨门急诊,7204,310110,控江路1665号新华医院2号楼3楼
"[[121.5135261, 31.27622737500004]]",3,新华医院－抢救室,7204,310110,控江路1665号新华医院2号楼1楼
"[[121.51325627999996, 31.276247129999987]]",3,新华医院－特需门诊,7204,310110,控江路1665号新华医院2号楼
"[[121.51276667999996, 31.27626670500001]]",3,新华医院－口腔皮肤楼,7204,310110,控江路1665号新华医院3号楼
"[[121.51276667999996, 31.27626670500001]]",3,上海交通大学颅神经疾病诊治中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海市儿童听力障碍诊治中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,新华医院－儿童结石病诊疗中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海交通大学慢性气道疾病诊治中心（新华医院）,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海市危重新生儿会诊抢救中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海市危重孕产妇会诊抢救中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海交通大学早产儿视网膜病变及小儿眼病诊治中心,7204,310110,控江路1665
"[[121.51276667999996, 31.27626670500001]]",3,上海交通大学结直肠癌诊治中心,7204,310110,控江路1665
"[[121.51409579999998, 31.276287854999982]]",3,新华医院－内科病房楼,7204,310110,控江路1665号新华医院6号楼
"[[121.51228697999997, 31.27634626500002]]",3,新华医院－日间病房,7204,310110,控江路1665号新华医院4号楼2～3楼
"[[121.51370609999998, 31.276417455000047]]",3,新华医院－门诊,7204,310110,控江路1665号新华医院1号楼
"[[121.51319633999998, 31.27652698500005]]",3,新华医院－肿瘤日间化疗,7204,310110,控江路1665号新华医院急诊对面3楼
"[[121.51319633999998, 31.27652698500005]]",3,新华医院－激光美容整形门诊,7204,310110,控江路1665号
"[[121.51319633999998, 31.27652698500005]]",3,新华医院－门急诊输液,7204,310110,控江路1665号新华医院急诊对面3楼
"[[121.47277211999997, 31.278069495000047]]",3,上海欣康门诊部,7200,310109,广中路142号
"[[121.48668647999999, 31.280642280000023]]",3,曲阳医院－特诊,7204,310109,玉田路333号曲阳医院1号楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－手术室,7204,310109,玉田路333号曲阳医院1号楼8楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－消化内镜室,7204,310109,玉田路333号曲阳医院1号楼2楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－CT室,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－重症监护室,7204,310109,玉田路333号曲阳医院1号楼3～7楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－住院部,7204,310109,玉田路333号曲阳医院1号楼3～7楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－产房,7204,310109,玉田路333号曲阳医院1号楼3～7楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－各科门诊,7204,310109,玉田路333号曲阳医院1号楼2楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－检验科,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－换药室,7204,310109,玉田路333号曲阳医院1号楼2楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－多功能检查室,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－心电图,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－超声室,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48686665999998, 31.28064237000003]]",3,曲阳医院－放射科,7204,310109,玉田路333号曲阳医院1号楼1楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－注射室,7204,310109,玉田路333号曲阳医院2号楼1楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－门诊手术室,7204,310109,玉田路333号曲阳医院2号楼2楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－留观室,7204,310109,玉田路333号曲阳医院2号楼1楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－儿科,7204,310109,玉田路333号曲阳医院2号楼2楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－输液室,7204,310109,玉田路333号曲阳医院2号楼1楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－血透中心,7204,310109,玉田路333号曲阳医院2号楼3楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－妇科门诊,7204,310109,玉田路333号曲阳医院2号楼2楼
"[[121.48706627999996, 31.28087240999997]]",3,曲阳医院－抢救室,7204,310109,玉田路333号曲阳医院2号楼1楼
"[[121.48724628000004, 31.28101245000001]]",3,曲阳医院－健康体检,7204,310109,玉田路333号曲阳医院3号楼4楼
"[[121.48724628000004, 31.28101245000001]]",3,曲阳医院－耳鼻喉科,7204,310109,玉田路333号曲阳医院3号楼3楼
"[[121.48724628000004, 31.28101245000001]]",3,曲阳医院－口腔科,7204,310109,玉田路333号曲阳医院3号楼1～2楼
"[[121.48714602, 31.281102359999988]]",3,曲阳医院－病理科,7204,310109,玉田路333号曲阳医院副1号辅2楼
"[[121.48714602, 31.281102359999988]]",3,曲阳医院－肠道门诊,7204,310109,玉田路333号曲阳医院副1号辅1楼
"[[121.49666711999996, 31.282497539999962]]",3,同济大学附属同济医院分院－口腔科,7204,310110,赤峰路40号
"[[121.49663705999995, 31.282507484999986]]",3,同济大学附属同济医院分院,7200,310110,赤峰路40号
"[[121.49661708, 31.282517475000013]]",3,同济大学附属同济医院分院－皮肤科,7204,310110,赤峰路40号
"[[121.49667701999999, 31.282577505000006]]",3,同济大学附属同济医院分院－门诊,7204,310110,赤峰路40
"[[121.49633681999998, 31.282677224999997]]",3,同济大学附属同济医院分院－针灸科,7204,310110,赤峰路40
"[[121.49642681999998, 31.282707284999997]]",3,同济大学附属同济医院分院－药剂科,7204,310110,赤峰路40
"[[121.49642663999995, 31.28284723500003]]",3,同济大学附属同济医院分院－检验科,7204,310110,赤峰路40
"[[121.49642663999995, 31.28284723500003]]",3,同济大学附属同济医院分院－体检中心,7204,310110,赤峰路40号2楼
"[[121.49642663999995, 31.28284723500003]]",3,同济大学附属同济医院分院－中医专家特需门诊,7204,310110,赤峰路40
"[[121.47149573999997, 31.284012915000023]]",3,海军保障基地医院－体外碎石门诊,7204,310109,水电路
"[[121.52642867999998, 31.284095939999965]]",3,上海市杨浦区控江医院－发热门诊,7204,310110,双阳路480－1临上海市杨浦区控江医院内
"[[121.47154829999997, 31.28423449499997]]",3,海军保障基地医院－门诊,7204,310109,水电路652
"[[121.47154829999997, 31.28423449499997]]",3,海军保障基地医院－发热门诊,7204,310109,水电路
"[[121.52678849999998, 31.28448613500001]]",3,控江医院－外科,7204,310110,双阳路480－1临上海市杨浦区控江医院门诊楼
"[[121.52678849999998, 31.28448613500001]]",3,控江医院－泌尿外科,7204,310110,双阳路480－1临上海市杨浦区控江医院门诊楼
"[[121.52678849999998, 31.28448613500001]]",3,控江医院－皮肤科,7204,310110,双阳路480－1临上海市杨浦区控江医院门诊楼
"[[121.52666862000001, 31.284506024999967]]",3,杨浦区控江医院－门诊,7204,310110,双阳路480－1临上海市杨浦区控江医院内
"[[121.52678849999998, 31.28459611500005]]",3,上海市杨浦区视力残疾鉴定中心低视力康复部,7204,310110,双阳路480－1临
"[[121.52678849999998, 31.28459611500005]]",3,上海市杨浦区流动人口孕检点,7204,310110,双阳路480－1临
"[[121.52608902000003, 31.284645480000048]]",3,上海市杨浦区控江医院－康复医学科运动治疗室,7204,310110,双阳路480－1临上海市杨浦区控江医院内
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－观察室病区,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼2楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－内科专科,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－内镜室,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼4楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－心电图,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－离休干部门诊,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－手术室,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼4楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－心血管病区,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼3楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－静脉输液,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－化验室（生化临床呼气实验）,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－肌肉注射,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－眼科,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－骨科病区,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼2楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－补液室（临时床位）,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－专家门诊,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－五官科,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼1楼
"[[121.52669850000001, 31.28465601000003]]",3,上海市杨浦区控江医院－眼科病区,7204,310110,双阳路480－1临上海市杨浦区控江医院急诊楼3楼
"[[121.52644883999994, 31.28488573500003]]",3,杨浦区控江医院－住院部,7204,310110,双阳路480－1临上海市杨浦区控江医院内
"[[121.52644883999994, 31.28488573500003]]",3,杨浦区控江医院－口腔科,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52644883999994, 31.28488573500003]]",3,上海市杨浦区控江医院－脑超,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52644883999994, 31.28488573500003]]",3,杨浦区控江医院－针灸科,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52644883999994, 31.28488573500003]]",3,上海市杨浦区控江医院－康复科理疗室,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52644883999994, 31.28488573500003]]",3,杨浦区控江医院－放射科,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52644883999994, 31.28488573500003]]",3,上海市杨浦区控江医院－B超,7204,310110,双阳路480－1临上海市杨浦区控江医院病房楼1楼
"[[121.52663874000004, 31.285095795000004]]",3,杨浦区控江医院口腔科,7204,310110,双阳路488
"[[121.38159564, 31.285461150000035]]",3,上海德济医院－门诊,7204,310107,古浪路378号
"[[121.38159564, 31.285461150000035]]",3,上海德济医院,7200,310107,古浪路378号
"[[121.48346862000002, 31.285927890000018]]",3,上海赤峰医院,7200,310109,东体育会路860－3临
"[[121.48346862000002, 31.285927890000018]]",3,上海赤峰医院－门诊部,7204,310109,东体育会路860－3临
"[[121.48010118000002, 31.285972125000036]]",3,上海建工医院－康复医学科,7204,310109,中山北一路666号上海建工医院1号楼1楼
"[[121.47981731999998, 31.28603980500004]]",3,上海建工医院－眼科,7204,310109,中山北一路666号上海建工医院1号楼2楼
"[[121.47981731999998, 31.28603980500004]]",3,上海建工医院－皮肤科,7204,310109,中山北一路666号上海建工医院1号楼2楼
"[[121.47981731999998, 31.28603980500004]]",3,上海建工医院－口腔科,7204,310109,中山北一路666号上海建工医院1号楼1楼
"[[121.47981731999998, 31.28603980500004]]",3,上海建工医院－耳鼻喉科,7204,310109,中山北一路666号上海建工医院1号楼2楼
"[[121.47982775999995, 31.286060010000025]]",3,上海建工医院－1号楼,7204,310109,中山北一路666号
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－特需医疗科,7204,310109,中山北一路666号上海建工医院2号楼5楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－老干部门诊,7204,310109,中山北一路666号上海建工医院2号楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－心血管内科,7204,310109,中山北一路666号上海建工医院2号楼3楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－血透室,7204,310109,中山北一路666号上海建工医院2号楼1楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－消化科,7204,310109,中山北一路666号上海建工医院2号楼4楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－老年病科,7204,310109,中山北一路666号上海建工医院2号楼2楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－肾内科,7204,310109,中山北一路666号上海建工医院2号楼1楼
"[[121.48012421999996, 31.286334059999962]]",3,上海建工医院－内分泌科,7204,310109,中山北一路666号上海建工医院2号楼4楼
"[[121.47955631999997, 31.286419244999994]]",3,上海建工医院－2号楼,7204,310109,中山北一路666号
"[[121.47949601999994, 31.286489039999996]]",3,上海建工医院－门诊,7204,310109,中山北一路666号上海建工医院2号楼
"[[121.36256279999995, 31.286595329999997]]",3,上海桃苑门诊部,7200,310107,古浪路1681号
"[[121.45544694, 31.286637179999996]]",3,彭江医院门诊,7204,310108,彭江路51
"[[121.45568778000003, 31.28670769499997]]",3,彭江医院－住院部,7204,310108,彭江路51号
"[[121.48035641999999, 31.286845575000008]]",3,上海建工医院－中医科,7204,310109,中山北二路2199号上海建工医院3号楼2楼
"[[121.48035641999999, 31.286845575000008]]",3,建峰护理院－护理院七病区,7204,310109,中山北二路2199号上海建工医院3号楼1楼
"[[121.48035641999999, 31.286845575000008]]",3,上海建工医院－3号楼,7204,310109,中山北二路2199号
"[[121.48077636000002, 31.28700577500003]]",3,建工666健康之家,7204,310109,中山北二路2199号上海建工医院10号楼
"[[121.48078608000003, 31.28713569000003]]",3,上海建工医院－磁共振室,7204,310109,中山北二路2199号上海建工医院10号楼
"[[121.48103628000003, 31.28716584000004]]",3,上海建工医院－高压氧舱,7204,310109,中山北二路2199号上海建工医院9号楼
"[[121.48051589999996, 31.287215519999975]]",3,上海建工医院－放射科,7204,310109,中山北二路2199号上海建工医院5号楼
"[[121.48051589999996, 31.287215519999975]]",3,上海建工医院－5号楼,7204,310109,中山北二路2199号
"[[121.48016562000002, 31.287415184999976]]",3,上海建工医院－住院部,7204,310109,中山北二路2199号上海建工医院5号楼
"[[121.48078572, 31.28745555000003]]",3,上海建工医院－6号楼,7204,310109,中山北二路2199
"[[121.36765751999997, 31.288880070000033]]",3,上海市医疗急救中心桃浦分站,7200,310107,敦煌路800
"[[121.48536330000002, 31.290347024999996]]",3,上海岳阳中西医结合医院KY3H治未病中心,7204,310109,东体育会路1060号岳阳医院16号楼
"[[121.48538327999998, 31.290417000000012]]",3,岳阳健康管理部,7204,310109,东体育会路1060号岳阳医院16号楼
"[[121.48554293999996, 31.290696989999997]]",3,岳阳医院－病房A楼,7204,310109,东体育会路1060号岳阳医院2号楼
"[[121.48459254000002, 31.29073636499997]]",3,岳阳医院－病房B楼,7204,310109,甘河路110号岳阳医院3号楼
"[[121.54766544000003, 31.290882075000034]]",3,安图医院公共卫生分院－门诊综合楼,7204,310110,军工路
"[[121.48397172, 31.291185780000028]]",3,岳阳医院－门诊,7204,310109,甘河路110号岳阳医院7号楼
"[[121.48431173999997, 31.291235955000005]]",3,岳阳医院－医技楼,7204,310109,甘河路110号岳阳医院5号楼
"[[121.48343118000003, 31.291475310000003]]",3,岳阳医院－肝炎门诊,7204,310109,甘河路110号岳阳医院内
"[[121.48343118000003, 31.291475310000003]]",3,岳阳医院－肠道门诊,7204,310109,甘河路110号岳阳医院内
"[[121.48343100000002, 31.291625249999974]]",3,岳阳医院－发热门诊,7204,310109,甘河路110号岳阳医院内
"[[121.48383113999999, 31.291665480000017]]",3,岳阳医院－特诊部,7204,310109,甘河路110号岳阳医院15号楼
"[[121.4848413, 31.291736084999997]]",3,岳阳医院－科技楼,7204,310109,甘河路110号岳阳医院10号楼
"[[121.54621661999997, 31.291880490000043]]",3,安图医院公共卫生分院,7200,310110,控江路小洋浜32号
"[[121.54621661999997, 31.291880490000043]]",3,杨浦区精神卫生中心,7200,310110,控江路小洋浜32号
"[[121.48530120000004, 31.291996230000027]]",3,岳阳医院－药剂楼,7204,310109,甘河路110号岳阳医院9号楼
"[[121.48536114000002, 31.29203623500005]]",3,上海中医药大学附属岳阳中西医结合医院实验动物中心,7204,310109,甘河路110号岳阳医院内
"[[121.48532099999998, 31.292096175000037]]",3,岳阳医院－推拿生物力学实验室,7204,310109,甘河路110号岳阳医院内
"[[121.30686809999997, 31.292520165000035]]",3,上海同翔医院－门诊,7204,310114,民主街125弄18号
"[[121.30675829999996, 31.292630325]]",3,上海同翔医院,7200,310114,民主街125弄18号
"[[121.53915143999998, 31.292804114999992]]",3,安图医院－肠道科,7204,310110,延吉东路200号
"[[121.53915143999998, 31.292804114999992]]",3,安图医院－感染楼,7204,310110,延吉东路200号
"[[121.46635692000004, 31.292818245000007]]",3,上海天伦医院－门诊,7204,310109,凉城路545号
"[[121.53923136000003, 31.292824184999965]]",3,安图医院－发热门诊,7204,310110,延吉东路
"[[121.53897162000004, 31.29295392000004]]",3,安图医院－医技楼,7204,310110,延吉东路200号
"[[121.53897162000004, 31.29295392000004]]",3,安图医院－CT室,7204,310110,延吉东路200号
"[[121.53897162000004, 31.29295392000004]]",3,安图医院－检验科,7204,310110,延吉东路200号
"[[121.31757522000002, 31.293000720000006]]",3,嘉定区南翔医院－住院部,7204,310114,众和路495号
"[[121.53806226000002, 31.293003105000025]]",3,安图医院肺科门诊,7204,310110,安图路56号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－骨科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－耳鼻喉科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－妇科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－泌尿外科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－眼科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－理疗科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－门诊部,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－中医科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－外科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－口腔科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－内科,7204,310110,延吉东路200号
"[[121.53849191999996, 31.29304346999999]]",3,安图医院－皮肤科,7204,310110,延吉东路200号
"[[121.53891167999996, 31.293273735000035]]",3,安图医院－住院部,7204,310110,延吉东路200号
"[[121.31877257999997, 31.293348435]]",3,嘉定区医疗急救中心南翔分站,7200,310114,众和路495号
"[[121.31874269999999, 31.293448470000016]]",3,南翔医院－肠道门诊,7204,310114,众和路495号
"[[121.53872195999998, 31.29352353000001]]",3,上海市医疗急救中心安图分站,7204,310110,延吉东路200号
"[[121.31893224000004, 31.29353810999997]]",3,南翔医院－发热门诊,7204,310114,众和路495号
"[[121.31830367999999, 31.293649215000016]]",3,嘉定区南翔医院－门诊,7204,310114,众和路495号
"[[121.31788463999996, 31.293719955000007]]",3,南翔医院－儿科门诊,7204,310114,众和路495号
"[[121.31829377999998, 31.29418908000001]]",3,南翔医院－体检中心,7204,310114,众和路495号
"[[121.42780056000004, 31.295033235000044]]",3,复旦大学附属华山医院永和分院－高压氧舱,7204,310108,交城路100临
"[[121.42694934000002, 31.295212245000023]]",3,复旦大学附属华山医院永和分院西门,7200,310108,原平路
"[[121.42716965999996, 31.295282399999966]]",3,复旦大学附属华山医院永和分院－医学康复中心,7204,310108,交城路100临
"[[121.42801080000001, 31.295363400000006]]",3,复旦大学附属华山医院永和分院－二，三病区,7204,310108,交城路100临
"[[121.42736982, 31.29539256000002]]",3,复旦大学附属华山医院永和分院－门诊,7204,310108,交城路100临
"[[121.42730988000002, 31.295632454999975]]",3,复旦大学附属华山医院永和分院,7200,310108,交城路100临
"[[121.42785041999997, 31.295673000000043]]",3,复旦大学附属华山医院永和分院东北门,7200,310108,
"[[121.61796894000003, 31.295809215000034]]",3,上海浩申门诊部,7200,310115,高设路9号
"[[121.15661004000003, 31.29726415499998]]",3,嘉定区医疗急救中心安亭分站,7200,310114,昌吉路204
"[[121.15646981999998, 31.29752380499997]]",3,嘉定区安亭医院－门诊,7204,310114,昌吉路204
"[[121.15704077999996, 31.29758478000004]]",3,安亭医院－肝炎门诊,7204,310114,昌吉路204号嘉定区安亭医院急诊部2楼
"[[121.15704077999996, 31.29758478000004]]",3,安亭医院－肠道门诊,7204,310114,昌吉路204号嘉定区安亭医院急诊部2楼
"[[121.15704077999996, 31.29758478000004]]",3,安亭医院－发热门诊,7204,310114,昌吉路204号嘉定区安亭医院急诊部2楼
"[[121.15704077999996, 31.29758478000004]]",3,安亭医院－呼吸道门诊,7204,310114,昌吉路204号嘉定区安亭医院急诊部2楼
"[[121.15699074, 31.298034510000036]]",3,嘉定区安亭医院－住院部,7204,310114,昌吉路204
"[[121.15677023999996, 31.298114070000047]]",3,嘉定区安亭医院－体检站,7204,310114,昌吉路204
"[[121.50991224000003, 31.29854004000003]]",3,上海黄兴医院,7200,310110,四平路2328－1
"[[121.52960892000003, 31.298574015]]",3,五角场镇社区卫生服务中心,7200,310110,营口路760号
"[[121.52938896000003, 31.298613795000005]]",3,上海市杨浦区五角场镇社区卫生服务中心－肠道科,7204,310110,营口路760号
"[[121.52934900000002, 31.298663744999963]]",3,上海市杨浦区五角场镇社区卫生服务中心－肝炎科,7204,310110,营口路760号
"[[121.52931912000003, 31.298693715000045]]",3,上海市杨浦区五角场镇社区卫生服务中心－体检室,7204,310110,营口路760号
"[[121.52931912000003, 31.298693715000045]]",3,五角场镇社区卫生服务中心慢性病防治门诊,7204,310110,营口路760号
"[[121.52931912000003, 31.298693715000045]]",3,上海市杨浦区五角场镇社区卫生服务中心－H型高血压专病门诊,7204,310110,营口路760号
"[[121.52984867999997, 31.29883416000003]]",3,市东医院营口分院,7200,310110,营口路760号
"[[121.53010859999998, 31.298904359999977]]",3,上海市杨浦区五角场镇社区卫生服务中心－预防接种门诊,7204,310110,营口路760号
"[[121.53010859999998, 31.298904359999977]]",3,上海市杨浦区五角场镇社区卫生服务中心－儿童保健中心,7204,310110,营口路760号
"[[121.53509532000002, 31.299678404999984]]",3,上海新光医院,7200,310110,佳木斯路258临
"[[121.47395327999999, 31.301965080000002]]",3,上海东华医院,7200,310109,奎照路405
"[[121.49785062000001, 31.302878895000028]]",3,上海市肺科职业病医院体检中心,7204,310110,政民路507号
"[[121.49837046000003, 31.303149075]]",3,同济大学附属上海市肺科医院－门诊,7204,310110,政民路507号
"[[121.49825004000002, 31.30336889999998]]",3,同济大学附属上海市肺科医院－肿瘤放疗·热疗中心,7204,310110,政民路507号
"[[121.49825004000002, 31.30336889999998]]",3,同济大学附属上海市肺科医院－核医学放疗,7204,310110,政民路507号
"[[121.49869014000001, 31.30343914500002]]",3,同济大学附属上海市肺科医院－结核门诊,7204,310110,政民路507号
"[[121.43785842, 31.303615365000034]]",3,上海市第六人民医院骨科联合病房,7200,310108,三泉路22
"[[121.49861993999998, 31.30361900999998]]",3,同济大学附属上海市肺科医院－发热门诊,7204,310110,政民路507号
"[[121.49857980000004, 31.303728945000017]]",3,同济大学附属上海市肺科医院－核化救治,7204,310110,政民路507号
"[[121.49726921999996, 31.303858095000045]]",3,同济大学附属上海市肺科医院－影像科,7204,310110,政民路507号
"[[121.49739917999996, 31.303898144999984]]",3,同济大学附属上海市肺科医院－1号楼,7204,310110,政民路507号
"[[121.49784917999997, 31.30397838000005]]",3,同济大学附属上海市肺科医院－病理科,7204,310110,政民路507号同济大学附属上海市肺科医院2号楼4层
"[[121.49784917999997, 31.30397838000005]]",3,同济大学附属上海市肺科医院－检验科,7204,310110,政民路507号同济大学附属上海市肺科医院2号楼3层
